section,category,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,CHIEF,DJI SAM SOE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,CHIEF,GUDANG GARAM,6,2.0000000000000000,1.00000000000000000000,1.1666666666666667
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DIPLOMAT,DJARUM,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DIPLOMAT,DJI SAM SOE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DIPLOMAT,GUDANG GARAM,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DIPLOMAT,MARLBORO,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DIPLOMAT,WIN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJARUM,DJI SAM SOE,5,1.6666666666666667,1.00000000000000000000,1.2000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJARUM,GUDANG GARAM,37,12.3333333333333333,1.3333333333333333,1.3333333333333333
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJARUM,MARLBORO,6,2.0000000000000000,1.1666666666666667,1.1666666666666667
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJARUM,MR.BROWN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJARUM,SUKUN,3,1.00000000000000000000,1.00000000000000000000,1.6666666666666667
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJARUM,WIN,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJI SAM SOE,GUDANG GARAM,11,3.6666666666666667,1.00000000000000000000,1.0909090909090909
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJI SAM SOE,MARLBORO,12,4.0000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJI SAM SOE,SUKUN,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJI SAM SOE,WIN,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,DJI SAM SOE,ZIGA,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,GUDANG GARAM,MARLBORO,40,13.3333333333333333,1.3953488372093023,1.4418604651162791
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,GUDANG GARAM,SAMPOERNA,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,GUDANG GARAM,SUKUN,6,2.0000000000000000,1.2500000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,GUDANG GARAM,WIN,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,GUDANG GARAM,ZIGA,2,1.00000000000000000000,1.00000000000000000000,3.0000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,MARLBORO,MUSTANG,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,MARLBORO,SAMPOERNA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,MARLBORO,SUKUN,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,MARLBORO,WIN,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2413 - SKM (SIGARET KRETEK MESIN) FF,MARLBORO,ZIGA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),CAMEL,DUNHILL,3,1.00000000000000000000,1.3333333333333333,1.6666666666666667
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),CAMEL,ESSE,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),CAMEL,FORTE,2,0.66666666666666666667,1.5000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),CAMEL,LUCKY STRIKE,6,2.0000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),CAMEL,MARLBORO,5,1.6666666666666667,1.8000000000000000,1.2000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),DUNHILL,LUCKY STRIKE,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),DUNHILL,MARLBORO,5,1.6666666666666667,1.00000000000000000000,1.2000000000000000
BACKWALL,2414 - SPM (SIGARET PUTIH MESIN),LUCKY STRIKE,MARLBORO,6,2.0000000000000000,1.1666666666666667,1.00000000000000000000
BACKWALL,2415 - SIGARET ELEKTRIK,DJOY,TEREA,5,1.6666666666666667,1.00000000000000000000,1.1428571428571429
BACKWALL,2415 - SIGARET ELEKTRIK,DJOY,VUSE,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BACKWALL,2415 - SIGARET ELEKTRIK,TEREA,VUSE,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
BACKWALL,"2421 - LIGHTER, MATCHES & PAPER",ALFAMART,CRICKET,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,AQUA,13,4.3333333333333333,2.0000000000000000,1.6153846153846154
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,AQUVIVA,14,4.6666666666666667,1.4285714285714286,4.5000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,CRYSTALIN,11,3.6666666666666667,1.00000000000000000000,3.1818181818181818
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,ETERNAL,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,JIWATER,3,1.00000000000000000000,2.0000000000000000,3.0000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,LE MINERALE,14,4.6666666666666667,1.2142857142857143,8.2142857142857143
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,NESTLE,14,4.6666666666666667,1.1428571428571429,4.9285714285714286
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,PRIMA,5,1.6666666666666667,1.00000000000000000000,6.0000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,PRISTINE,12,4.0000000000000000,1.1333333333333333,8.4000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,ALFAMART,VIT,13,4.3333333333333333,1.6153846153846154,1.6153846153846154
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,AQUVIVA,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,CRYSTALIN,1,0.33333333333333333333,1.00000000000000000000,6.0000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,JIWATER,2,0.66666666666666666667,1.00000000000000000000,2.5000000000000000
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,LE MINERALE,13,4.3333333333333333,1.1428571428571429,17.0714285714285714
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,NESTLE,3,1.00000000000000000000,1.00000000000000000000,12.6666666666666667
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,PRISTINE,5,1.6666666666666667,1.1666666666666667,5.3333333333333333
BCTB (FLOOR),1113 - MINERAL WATER,AQUA,VIT,5,1.6666666666666667,1.00000000000000000000,1.6000000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,AQUA,CLUB,66,22.0000000000000000,1.1791044776119403,1.2537313432835821
BCTB (FLOOR),1119 - MINERAL WATER GALON,AQUA,LE MINERALE,417,139.0000000000000000,1.1939252336448598,1.2780373831775701
BCTB (FLOOR),1119 - MINERAL WATER GALON,AQUA,VIT,135,45.0000000000000000,1.2847222222222222,1.2013888888888889
BCTB (FLOOR),1119 - MINERAL WATER GALON,CLUB,FOR 3,43,14.3333333333333333,1.5348837209302326,1.6046511627906977
BCTB (FLOOR),1119 - MINERAL WATER GALON,CLUB,LE MINERALE,6,2.0000000000000000,1.1666666666666667,1.3333333333333333
BCTB (FLOOR),1119 - MINERAL WATER GALON,CLUB,PASQUA,40,13.3333333333333333,1.7000000000000000,1.0250000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,FOR 3,PASQUA,10,3.3333333333333333,1.00000000000000000000,1.00000000000000000000
BCTB (FLOOR),1119 - MINERAL WATER GALON,LE MINERALE,VIT,17,5.6666666666666667,1.2222222222222222,1.1666666666666667
BCTB (FLOOR),6121 - PACK EGG (KAMPUNG),ALFAMART,PAK MANCUNG,9,3.0000000000000000,5.8181818181818182,9.2727272727272727
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,ALANG SARI,2,1.00000000000000000000,1.00000000000000000000,2.0000000000000000
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,BADAK,55,18.3333333333333333,1.1000000000000000,1.4166666666666667
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,COOLTOPIA,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,KAKI TIGA,46,15.3333333333333333,1.0943396226415094,1.6226415094339623
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,KIRANTI,3,1.00000000000000000000,1.00000000000000000000,2.6666666666666667
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,LASEGAR,7,2.3333333333333333,1.00000000000000000000,1.2857142857142857
BEVERAGES,1115 - REMEDIES DRINK,ADEM SARI,SCRUBBER,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1115 - REMEDIES DRINK,HUANG GONG,KIRANTI,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1115 - REMEDIES DRINK,HUANG GONG,LO HAN KUO,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1121 - DESSERT,INACO,WONG COCO,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
BEVERAGES,1121 - DESSERT,INACO,YEO'S,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
BEVERAGES,1121 - DESSERT,KARA,PRIMA RASA,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
BEVERAGES,1121 - DESSERT,KARA,WONG COCO,26,8.6666666666666667,1.2307692307692308,1.6538461538461538
BEVERAGES,1121 - DESSERT,PINO,WONG COCO,3,1.00000000000000000000,1.00000000000000000000,1.6666666666666667
BEVERAGES,1121 - DESSERT,PINO,YEO'S,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1121 - DESSERT,PRIMA RASA,WONG COCO,5,1.6666666666666667,1.00000000000000000000,1.6000000000000000
BEVERAGES,1121 - DESSERT,PRIMA RASA,YEO'S,2,0.66666666666666666667,2.0000000000000000,2.0000000000000000
BEVERAGES,1121 - DESSERT,WONG COCO,YEO'S,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BEVERAGES,1141 - SYRUP,KURNIA,SARANG TAWON,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1141 - SYRUP,MARJAN,SARANG TAWON,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BEVERAGES,1141 - SYRUP,MARJAN,SIROP CAP BANGAU,2,0.66666666666666666667,2.0000000000000000,1.5000000000000000
BEVERAGES,1154 - RTD TEA,SOSRO,TEBS,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
BEVERAGES,1154 - RTD TEA,SOSRO,TEH GELAS,3,1.5000000000000000,1.00000000000000000000,4.3333333333333333
BEVERAGES,1154 - RTD TEA,SOSRO,ULTRA,26,8.6666666666666667,1.5862068965517241,2.4482758620689655
BEVERAGES,1154 - RTD TEA,SOSRO,WONG LO KAT,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,AMH,ANGET SARI,14,4.6666666666666667,1.0714285714285714,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,AMH,MUSTIKA RATU,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,AMH,SIDOMUNCUL,15,5.0000000000000000,1.00000000000000000000,1.0625000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,AMH,XTRAGIN,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,ANGET SARI,MUSTIKA RATU,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,ANGET SARI,SIDOMUNCUL,12,4.0000000000000000,1.0833333333333333,1.1666666666666667
BEVERAGES,1231 - TRADITIONAL DRINK,ANGET SARI,XTRAGIN,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BEVERAGES,1231 - TRADITIONAL DRINK,SIDOMUNCUL,XTRAGIN,6,2.0000000000000000,1.1428571428571429,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,DIAMOND,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,FRISIAN FLAG,28,9.3333333333333333,1.1891891891891892,1.6216216216216216
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,GREENFIELDS,6,2.0000000000000000,1.00000000000000000000,2.6666666666666667
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,HILO,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,INDOMILK,27,9.0000000000000000,1.3333333333333333,1.8333333333333333
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,MILO,16,5.3333333333333333,1.0625000000000000,1.3750000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,PEDIASURE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,ULTRA,15,5.0000000000000000,1.00000000000000000000,1.8666666666666667
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DANCOW,VIDORAN,7,2.3333333333333333,1.00000000000000000000,2.7142857142857143
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,FRISIAN FLAG,62,20.6666666666666667,1.0735294117647059,1.1470588235294118
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,GREENFIELDS,69,23.0000000000000000,1.3513513513513514,1.6891891891891892
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,HILO,3,1.00000000000000000000,1.6666666666666667,2.3333333333333333
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,INDOMILK,37,12.3333333333333333,1.1052631578947368,1.3421052631578947
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,LACTOGROW,2,0.66666666666666666667,1.00000000000000000000,3.0000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,MILK LIFE,4,1.3333333333333333,1.00000000000000000000,1.8000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,MILO,5,1.6666666666666667,1.00000000000000000000,1.2000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,PEDIASURE,1,0.50000000000000000000,1.00000000000000000000,2.0000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,REAL GOOD,4,1.3333333333333333,1.00000000000000000000,3.0000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,SARI CHOCO,1,0.33333333333333333333,2.0000000000000000,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,ULTRA,103,34.3333333333333333,1.1727272727272727,1.6272727272727273
BEVERAGES,2023 - TETRAPACK LIQUID MILK,DIAMOND,VIDORAN,6,2.0000000000000000,1.00000000000000000000,2.5000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,GREENFIELDS,182,60.6666666666666667,1.1538461538461538,2.1040723981900452
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,HILO,14,4.6666666666666667,1.2352941176470588,2.2352941176470588
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,INDOMILK,440,146.6666666666666667,1.3087971274685817,1.8294434470377020
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,LACTOGROW,33,11.0000000000000000,1.6222222222222222,2.7111111111111111
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,MILK LIFE,13,4.3333333333333333,1.00000000000000000000,1.8888888888888889
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,MILO,110,36.6666666666666667,1.1985815602836879,1.3546099290780142
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,PEDIASURE,12,4.0000000000000000,1.2142857142857143,2.5000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,REAL GOOD,79,26.3333333333333333,1.2857142857142857,4.3626373626373626
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,SARI CHOCO,10,3.3333333333333333,1.3333333333333333,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,ULTRA,683,227.6666666666666667,1.3018867924528302,1.8396226415094340
BEVERAGES,2023 - TETRAPACK LIQUID MILK,FRISIAN FLAG,VIDORAN,93,31.0000000000000000,1.2952380952380952,3.3523809523809524
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,HILO,4,1.3333333333333333,1.5000000000000000,2.5000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,INDOMILK,38,12.6666666666666667,1.1666666666666667,1.3333333333333333
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,LACTOGROW,1,0.33333333333333333333,1.00000000000000000000,3.0000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,MILK LIFE,3,1.00000000000000000000,1.00000000000000000000,1.2500000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,MILO,16,5.3333333333333333,1.4375000000000000,1.2500000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,PEDIASURE,5,1.6666666666666667,1.00000000000000000000,1.4000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,REAL GOOD,5,1.6666666666666667,1.00000000000000000000,2.6000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,SARI CHOCO,5,1.6666666666666667,1.8000000000000000,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,ULTRA,197,65.6666666666666667,1.1410256410256410,1.5384615384615385
BEVERAGES,2023 - TETRAPACK LIQUID MILK,GREENFIELDS,VIDORAN,3,1.00000000000000000000,1.00000000000000000000,1.6666666666666667
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,LACTOGROW,8,2.6666666666666667,1.00000000000000000000,3.1250000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,MILK LIFE,7,2.3333333333333333,1.1250000000000000,1.00000000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,MILO,34,11.3333333333333333,1.1463414634146341,1.0487804878048780
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,PEDIASURE,13,4.3333333333333333,1.0714285714285714,2.9285714285714286
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,REAL GOOD,31,10.3333333333333333,1.3529411764705882,2.8823529411764706
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,ULTRA,302,100.6666666666666667,1.5498652291105121,2.2021563342318059
BEVERAGES,2023 - TETRAPACK LIQUID MILK,INDOMILK,VIDORAN,14,4.6666666666666667,1.0555555555555556,2.2777777777777778
BEVERAGES,2023 - TETRAPACK LIQUID MILK,MILO,PEDIASURE,5,1.6666666666666667,1.4000000000000000,6.6000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,MILO,REAL GOOD,11,3.6666666666666667,1.2500000000000000,9.5000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,MILO,ULTRA,107,35.6666666666666667,1.0927152317880795,2.2649006622516556
BEVERAGES,2023 - TETRAPACK LIQUID MILK,MILO,VIDORAN,10,3.3333333333333333,1.2000000000000000,3.3000000000000000
BEVERAGES,2023 - TETRAPACK LIQUID MILK,ULTRA,VIDORAN,24,8.0000000000000000,1.2857142857142857,2.9285714285714286
BISC & CONFECTIONARY,2221 - CAN BISCUIT,ALFAMART,KHONG GUAN,7,2.3333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,ALFAMART,MONDE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,ALFAMART,NISSIN,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,ALFAMART,TANGO,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,KHONG GUAN,MONDE,9,3.0000000000000000,1.1000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,KHONG GUAN,NISSIN,9,3.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,KHONG GUAN,TANGO,4,1.3333333333333333,1.00000000000000000000,1.7500000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,MONDE,NISSIN,9,3.0000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,MONDE,TANGO,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2221 - CAN BISCUIT,NISSIN,TANGO,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,BISKUAT,4,1.3333333333333333,1.4444444444444444,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,CHOCOLITO,1,0.50000000000000000000,1.00000000000000000000,1.5000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,FITBAR,29,9.6666666666666667,1.2876712328767123,1.2054794520547945
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,GOOD TIME,1,0.50000000000000000000,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,HELLO PANDA,3,1.00000000000000000000,1.3333333333333333,1.3333333333333333
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,L-MEN,5,1.6666666666666667,1.00000000000000000000,1.2857142857142857
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,LEMONILO,3,1.00000000000000000000,1.7500000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,LOTTE,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,MILO,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,MONDE,4,1.3333333333333333,2.0000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,NEXTAR,6,2.0000000000000000,1.1538461538461538,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,NISSIN,4,1.3333333333333333,1.5714285714285714,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,PAROTI,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,ROMA,3,1.00000000000000000000,1.2500000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,SOY JOY,20,6.6666666666666667,1.3333333333333333,1.3571428571428571
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,TROPICANA,15,5.0000000000000000,1.2608695652173913,1.6956521739130435
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,7+,UNIBIS,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,BISKITOP,LOTTE,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,BISKITOP,OATBIT,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,BISKUAT,CHOCOLITO,24,8.0000000000000000,1.0882352941176471,1.2058823529411765
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,BISKUAT,DILAN,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
